,g1,g2
959846,GMCL1,GMCL1P1
959847,GMCL1,GOLGA2
959848,GMCL1,GRAMD1A
959849,GMCL1,GMCL1
959850,GMCL1,HAL
959851,GMCL1,HYKK
959852,GMCL1,IFNAR1
959853,GMCL1,IL17F
959854,GMCL1,IL17RC
959855,GMCL1,IVL
959856,GMCL1,JUP
959857,GMCL1,KANK2
959858,GMCL1,KAT5
959859,GMCL1,KIFC3
959860,GMCL1,KLK10
959861,GMCL1,KLK7
959862,GMCL1,KPNA1
959863,GMCL1,KPNA2
959864,GMCL1,KRT75
959865,GMCL1,LNX1
959866,GMCL1,MAP10
959867,GMCL1,MAS1
959868,GMCL1,MBIP
959869,GMCL1,MBLAC2
959870,GMCL1,MID1
959871,GMCL1,MID2
959872,GMCL1,MORF4L1
959873,GMCL1,MPPE1
959874,GMCL1,MTRR
959875,GMCL1,MYLIP
959876,GMCL1,MYO5B
959877,GMCL1,NCOA4
959878,GMCL1,NEBL
959879,GMCL1,NFIL3
959880,GMCL1,NUMA1
959881,GMCL1,OC90
959882,GMCL1,P2RX1
959883,GMCL1,PARD6B
959884,GMCL1,PARP16
959885,GMCL1,PAX4
959886,GMCL1,PBXIP1
959887,GMCL1,PIBF1
959888,GMCL1,PIH1D2
959889,GMCL1,PLBD1
959890,GMCL1,POF1B
959891,GMCL1,PPP1R18
959892,GMCL1,PTPN7
959893,GMCL1,QRICH1
959894,GMCL1,RAD54B
959895,GMCL1,RANBP3
959896,GMCL1,RASA1
959897,GMCL1,REC107
959898,GMCL1,RNASE7
959899,GMCL1,RNF4
959900,GMCL1,RNMT
959901,GMCL1,S100A14
959902,GMCL1,S100A16
959903,GMCL1,S100A2
959904,GMCL1,SBSN
959905,GMCL1,SCPEP1
959906,GMCL1,SEMA4A
959907,GMCL1,SERPINA12
959908,GMCL1,SERPINB13
959909,GMCL1,SHQ1
959910,GMCL1,SLC15A3
959911,GMCL1,SNX20
959912,GMCL1,STK3
959913,GMCL1,SUCO
959914,GMCL1,SUI2
959915,GMCL1,SULT2B1
959916,GMCL1,SUMO1
959917,GMCL1,SUMO1P1
959918,GMCL1,SYT12
959919,GMCL1,SYT17
959920,GMCL1,SYT6
959921,GMCL1,TBC1D1
959922,GMCL1,TCEB3
959923,GMCL1,TGM1
959924,GMCL1,TLK2
959925,GMCL1,TMEM98
959926,GMCL1,TMPO
959927,GMCL1,TMX1
959928,GMCL1,TRIM13
959929,GMCL1,TRIM21
959930,GMCL1,TRIM38
959931,GMCL1,TRIM54
959932,GMCL1,TSSC4
959933,GMCL1,TYMP
959934,GMCL1,TFDP2
959935,GMCL1,TMPO
959936,GMCL1,TSG101
959937,GMCL1,UBE2I
959938,GMCL1,WDYHV1
959939,GMCL1,XAGE2
959940,GMCL1,XAGE3
959941,GMCL1,XIAP
959942,GMCL1,YJR003C
959943,GMCL1,YLR108C
959944,GMCL1,YY1
959945,GMCL1,ZBTB24
959946,GMCL1,ZMYM2
959947,GMCL1,ZNF23
959948,GMCL1,ZNF250
962315,GFOD2,DPP4
962316,GFOD2,GFOD1
962317,GFOD2,IFITM1
962318,GFOD2,NKIRAS2
962319,GFOD2,RHOQ
962320,GFOD2,TRIM25
962321,GFOD2,TXLNA
963939,GRIN2A,ABCB9
963940,GRIN2A,ABCD4
963941,GRIN2A,AKT1
963942,GRIN2A,AP1M1
963943,GRIN2A,AP2M1
963944,GRIN2A,APLP1
963945,GRIN2A,APLP2
963946,GRIN2A,APP
963947,GRIN2A,ATP2A3
963948,GRIN2A,ATP5G1
963949,GRIN2A,AGAP2
963950,GRIN2A,BMH1
963951,GRIN2A,BMH2
963952,GRIN2A,CANX
963953,GRIN2A,CHN1
963954,GRIN2A,CISD2
963955,GRIN2A,CSNK2A1
963956,GRIN2A,CSNK2A2
963957,GRIN2A,CSNK2B
963958,GRIN2A,CAMK2D
963959,GRIN2A,CTBP1
963960,GRIN2A,CTNNB1
963961,GRIN2A,CYFIP1
963962,GRIN2A,DLG1
963963,GRIN2A,DLG2
963964,GRIN2A,DLG3
963965,GRIN2A,DLG4
963966,GRIN2A,DLGAP1
963967,GRIN2A,DNAJC18
963968,GRIN2A,DYNLL1
963969,GRIN2A,DLG1
963970,GRIN2A,DLG2
963971,GRIN2A,DLG3
963972,GRIN2A,DLG4
963973,GRIN2A,DLGAP1
963974,GRIN2A,DLGAP2
963975,GRIN2A,DPYSL2
963976,GRIN2A,DRD1
963977,GRIN2A,EPS8
963978,GRIN2A,FYN
963979,GRIN2A,FAM92A
963980,GRIN2A,GRIN1
963981,GRIN2A,GRIN2B
963982,GRIN2A,GRIN3A
963983,GRIN2A,GRIN3B
963984,GRIN2A,GRM5
963985,GRIN2A,GRIA1
963986,GRIN2A,GRIN1
963987,GRIN2A,GRIN2A
963988,GRIN2A,GRIN2B
963989,GRIN2A,GRIN2C
963990,GRIN2A,HERC2
963991,GRIN2A,HIGD2A
963992,GRIN2A,HOMER1
963993,GRIN2A,HTT
963994,GRIN2A,IL16
963995,GRIN2A,INADL
963996,GRIN2A,LMF2
963997,GRIN2A,LRP6
963998,GRIN2A,LY6D
963999,GRIN2A,LRP1
964000,GRIN2A,METTL9
964001,GRIN2A,MIB1
964002,GRIN2A,MYL12A
964003,GRIN2A,NEDD4
964004,GRIN2A,NETO1
964005,GRIN2A,NEURL4
964006,GRIN2A,NUDT16P1
964007,GRIN2A,NXNL2
964008,GRIN2A,NEDD4
964009,GRIN2A,NETO1
964010,GRIN2A,NOS1
964011,GRIN2A,P2RY1
964012,GRIN2A,PDE3B
964013,GRIN2A,PIGA
964014,GRIN2A,PPP2CA
964015,GRIN2A,PPP2R1A
964016,GRIN2A,PPP2R1B
964017,GRIN2A,PPP2R5B
964018,GRIN2A,PPP2R5D
964019,GRIN2A,PPP2R5E
964020,GRIN2A,PTK2B
964021,GRIN2A,PTPN4
964022,GRIN2A,PDE10A
964023,GRIN2A,PSEN1
964024,GRIN2A,PTK2
964025,GRIN2A,PTPN5
964026,GRIN2A,RPH3A
964027,GRIN2A,SLC1A1
964028,GRIN2A,SLC27A3
964029,GRIN2A,SMPD2
964030,GRIN2A,SPTAN1
964031,GRIN2A,SQSTM1
964032,GRIN2A,SRC
964033,GRIN2A,ST7
964034,GRIN2A,SHANK3
964035,GRIN2A,SLC1A1
964036,GRIN2A,SLC6A4
964037,GRIN2A,STAT1
964038,GRIN2A,SYNGAP1
964039,GRIN2A,TAP2
964040,GRIN2A,TTC28
964041,GRIN2A,TNIK
964042,GRIN2A,UFSP2
964043,GRIN2A,USP33
964285,GRID2,GOPC
964286,GRID2,GRIA1
964287,GRID2,GRIA2
964288,GRID2,GRID2IP
964289,GRID2,GRIK2
964290,GRID2,GRIK5
964291,GRID2,GRID1
964292,GRID2,GRID2
964293,GRID2,GRID2IP
964294,GRID2,GRIN2B
964295,GRID2,HOMER1
964296,GRID2,HTT
964297,GRID2,ITM2B
964298,GRID2,ITPR1
964299,GRID2,PTPN4
964300,GRID2,TMPRSS4
964489,GRM3,AGAP2
964490,GRM3,CAMK2A
964491,GRM3,CYFIP1
964492,GRM3,DLG4
964493,GRM3,FBXW7
964494,GRM3,GRIP1
964495,GRM3,GRASP
964496,GRM3,GRM3
964497,GRM3,GRM4
964498,GRM3,PICK1
964499,GRM3,PPM1A
964500,GRM3,SDCBP
964501,GRM3,SLC9A3R1
964502,GRM3,SLC9A3R2
964503,GRM3,SMC1A
964504,GRM3,SHANK3
964562,GRM7,CBX4
964563,GRM7,CALM1
964564,GRM7,CAMK2A
964565,GRM7,FLNA
964566,GRM7,GNAQ
964567,GRM7,GRIP1
964568,GRM7,GRM4
964569,GRM7,GRM4
964570,GRM7,GRM7
964571,GRM7,NUP43
964572,GRM7,PIAS3
964573,GRM7,PICK1
964574,GRM7,PRKCA
964575,GRM7,PIAS1
964576,GRM7,SDCBP
964577,GRM7,TUBA1A
964578,GRM7,UBE2I
964579,GRM7,USP26
964730,ERICH5,ATP6V0A2
964731,ERICH5,BTF3
964732,ERICH5,CD69
964733,ERICH5,CERS2
964734,ERICH5,DDX39A
964735,ERICH5,DUSP22
964736,ERICH5,DUSP23
964737,ERICH5,FADS3
964738,ERICH5,FMO5
964739,ERICH5,FYTTD1
964740,ERICH5,GJB7
964741,ERICH5,HOXB5
964742,ERICH5,IDO2
964743,ERICH5,ISG20
964744,ERICH5,KEAP1
964745,ERICH5,KIFAP3
964746,ERICH5,KRAS
964747,ERICH5,MARCKS
964748,ERICH5,MED21
964749,ERICH5,NMT2
964750,ERICH5,PCDHGC3
964751,ERICH5,PCGF3
964752,ERICH5,RPS27
964753,ERICH5,RRBP1
964754,ERICH5,S
964755,ERICH5,SLC25A41
964756,ERICH5,STX7
964757,ERICH5,TIGD5
964758,ERICH5,TMEM17
964759,ERICH5,TMEM185A
964760,ERICH5,TMEM206
964761,ERICH5,VDAC3
964762,ERICH5,ZDHHC23
964763,ERICH5,NSP4
966671,GFPT1,AAR2
966672,GFPT1,ABCC6
966673,GFPT1,ACADM
966674,GFPT1,AGR2
966675,GFPT1,AHSA1
966676,GFPT1,ARHGAP1
966677,GFPT1,ASNS
966678,GFPT1,ATP5B
966679,GFPT1,ATXN1
966680,GFPT1,BAG5
966681,GFPT1,BIRC3
966682,GFPT1,BMPR1A
966683,GFPT1,BRD4
966684,GFPT1,CAD
966685,GFPT1,CARS
966686,GFPT1,CCT6A
966687,GFPT1,CCT8
966688,GFPT1,CDK9
966689,GFPT1,CFTR
966690,GFPT1,CHMP4B
966691,GFPT1,CIT
966692,GFPT1,CRK
966693,GFPT1,CSNK1A1
966694,GFPT1,CTNNB1
966695,GFPT1,CUL3
966696,GFPT1,CUL4A
966697,GFPT1,CUL7
966698,GFPT1,CFD
966699,GFPT1,DARS
966700,GFPT1,DCP2
966701,GFPT1,DDX3X
966702,GFPT1,DNAAF5
966703,GFPT1,DPF2
966704,GFPT1,DPPA3
966705,GFPT1,EFTUD2
966706,GFPT1,EGFR
966707,GFPT1,EGLN3
966708,GFPT1,ELAVL1
966709,GFPT1,EMC1
966710,GFPT1,EP300
966711,GFPT1,EED
966712,GFPT1,FAM169B
966713,GFPT1,FASN
966714,GFPT1,FBXW7
966715,GFPT1,FANCD2
966716,GFPT1,FITM2
966717,GFPT1,FNDC5
966718,GFPT1,G3BP1
966719,GFPT1,GARS
966720,GFPT1,GFPT2
966721,GFPT1,GLP1R
966722,GFPT1,GSK3B
966723,GFPT1,GFPT1
966724,GFPT1,HDAC2
966725,GFPT1,HDAC6
966726,GFPT1,HIST1H4A
966727,GFPT1,HOOK3
966728,GFPT1,HSCB
966729,GFPT1,HSPA8
966730,GFPT1,HSPB1
966731,GFPT1,IARS
966732,GFPT1,INS
966733,GFPT1,KDF1
966734,GFPT1,KHSRP
966735,GFPT1,KIAA1429
966736,GFPT1,KIF14
966737,GFPT1,KIF23
966738,GFPT1,KPNA6
966739,GFPT1,KRAS
966740,GFPT1,LDHB
966741,GFPT1,LMBR1L
966742,GFPT1,LRP1
966743,GFPT1,MAPK8
966744,GFPT1,MARS
966745,GFPT1,MCM2
966746,GFPT1,MMGT1
966747,GFPT1,MTCH2
966748,GFPT1,MTMR7
966749,GFPT1,MYC
966750,GFPT1,MAPK11
966751,GFPT1,NAA40
966752,GFPT1,NCBP1
966753,GFPT1,NIN
966754,GFPT1,NMD3
966755,GFPT1,NR3C1
966756,GFPT1,NTRK1
966757,GFPT1,OPTN
966758,GFPT1,ORF3
966759,GFPT1,OSBP
966760,GFPT1,PARK2
966761,GFPT1,PFDN4
966762,GFPT1,PFDN5
966763,GFPT1,PHB
966764,GFPT1,PIH1D1
966765,GFPT1,PLD6
966766,GFPT1,PLEKHA4
966767,GFPT1,POC5
966768,GFPT1,PPP2R1A
966769,GFPT1,PRKAA2
966770,GFPT1,PRKAB2
966771,GFPT1,PRMT3
966772,GFPT1,PRPS2
966773,GFPT1,PSMC2
966774,GFPT1,PSMC4
966775,GFPT1,PSMD2
966776,GFPT1,PSMD3
966777,GFPT1,PSMD4
966778,GFPT1,PRKAA1
966779,GFPT1,RBX1
966780,GFPT1,RIT1
966781,GFPT1,RNF123
966782,GFPT1,RNF126
966783,GFPT1,SEC23A
966784,GFPT1,SETD3
966785,GFPT1,SF1
966786,GFPT1,SIRT6
966787,GFPT1,SIRT7
966788,GFPT1,SMYD2
966789,GFPT1,SOCS6
966790,GFPT1,SPRTN
966791,GFPT1,STXBP5L
966792,GFPT1,TARS
966793,GFPT1,TCTN1
966794,GFPT1,TEX101
966795,GFPT1,TGFB1
966796,GFPT1,TMPO
966797,GFPT1,TRIM28
966798,GFPT1,TRIM6
966799,GFPT1,TROVE2
966800,GFPT1,TTC1
966801,GFPT1,TTC27
966802,GFPT1,UBA1
966803,GFPT1,UBC
966804,GFPT1,UNK
966805,GFPT1,UNK
966806,GFPT1,WDR5
966807,GFPT1,WWOX
966808,GFPT1,WWP2
966809,GFPT1,XPO1
966810,GFPT1,XPO7
966811,GFPT1,ZNF423
968074,GSTM3,AAR2
968075,GSTM3,ABCF3
968076,GSTM3,AGR2
968077,GSTM3,AIMP1
968078,GSTM3,AIMP2
968079,GSTM3,ANKHD1
968080,GSTM3,ANKS1A
968081,GSTM3,APC2
968082,GSTM3,BAG3
968083,GSTM3,BAG5
968084,GSTM3,BKRF1
968085,GSTM3,BRAT1
968086,GSTM3,CAND1
968087,GSTM3,CAP1
968088,GSTM3,CARS
968089,GSTM3,CAST
968090,GSTM3,CCR1
968091,GSTM3,CHTF18
968092,GSTM3,CLVS2
968093,GSTM3,COPS5
968094,GSTM3,CUL3
968095,GSTM3,DDX39A
968096,GSTM3,DDX5
968097,GSTM3,DHFR
968098,GSTM3,DHX15
968099,GSTM3,DNAAF5
968100,GSTM3,DNAJB11
968101,GSTM3,DSCC1
968102,GSTM3,DSP
968103,GSTM3,DHX32
968104,GSTM3,ECT2L
968105,GSTM3,EEF2
968106,GSTM3,EFTUD2
968107,GSTM3,ENO1
968108,GSTM3,EPRS
968109,GSTM3,ESR1
968110,GSTM3,ESR2
968111,GSTM3,FAM120B
968112,GSTM3,FASN
968113,GSTM3,FKBP5
968114,GSTM3,FLNB
968115,GSTM3,FOXA1
968116,GSTM3,FOXK1
968117,GSTM3,FOXK2
968118,GSTM3,G6PD
968119,GSTM3,GAPDH
968120,GSTM3,GNB1L
968121,GSTM3,GSTM1
968122,GSTM3,GSTM2
968123,GSTM3,GSTM4
968124,GSTM3,GSTM5
968125,GSTM3,GSTM3
968126,GSTM3,GSTM6
968127,GSTM3,HDAC4
968128,GSTM3,HDAC6
968129,GSTM3,HDLBP
968130,GSTM3,HNRNPL
968131,GSTM3,HNRNPLL
968132,GSTM3,HNRNPM
968133,GSTM3,HSPA1A
968134,GSTM3,HSPA2
968135,GSTM3,HSPA5
968136,GSTM3,HSPA6
968137,GSTM3,HSPA8
968138,GSTM3,HSPA9
968139,GSTM3,IKBKB
968140,GSTM3,IKBKG
968141,GSTM3,KCTD12
968142,GSTM3,KIAA1429
968143,GSTM3,KIF23
968144,GSTM3,KLHL42
968145,GSTM3,LANCL2
968146,GSTM3,LARS
968147,GSTM3,MAP1LC3B
968148,GSTM3,MAP2K2
968149,GSTM3,MAP4
968150,GSTM3,MAPK8
968151,GSTM3,MOV10
968152,GSTM3,MPG
968153,GSTM3,MSX2
968154,GSTM3,MIB1
968155,GSTM3,NAB2
968156,GSTM3,NARFL
968157,GSTM3,NBR1
968158,GSTM3,NLRP2
968159,GSTM3,NR2C2
968160,GSTM3,NUDC
968161,GSTM3,NXF1
968162,GSTM3,OGT
968163,GSTM3,OXSR1
968164,GSTM3,PABPC1
968165,GSTM3,PABPC4
968166,GSTM3,PARP1
968167,GSTM3,PDIA3
968168,GSTM3,PDXDC1
968169,GSTM3,PIGT
968170,GSTM3,PIH1D1
968171,GSTM3,PINK1
968172,GSTM3,PLEKHF2
968173,GSTM3,PLS1
968174,GSTM3,PPP1R13B
968175,GSTM3,PRDX3
968176,GSTM3,PRKAR1A
968177,GSTM3,PRPF8
968178,GSTM3,PRRC2C
968179,GSTM3,PSMA4
968180,GSTM3,PSMC6
968181,GSTM3,PSMD11
968182,GSTM3,PSMD14
968183,GSTM3,PTPN11
968184,GSTM3,QARS
968185,GSTM3,QRICH1
968186,GSTM3,RAB1A
968187,GSTM3,RAN
968188,GSTM3,RARS
968189,GSTM3,RBX1
968190,GSTM3,RIN1
968191,GSTM3,RIOK1
968192,GSTM3,RNF7
968193,GSTM3,S100A2
968194,GSTM3,SERPINB5
968195,GSTM3,SH3GL2
968196,GSTM3,SLBP
968197,GSTM3,SNW1
968198,GSTM3,SYMPK
968199,GSTM3,TBC1D2B
968200,GSTM3,TEX101
968201,GSTM3,TPX2
968202,GSTM3,TRIM14
968203,GSTM3,TRIP12
968204,GSTM3,TUFM
968205,GSTM3,UBXN6
968206,GSTM3,UCHL5
968207,GSTM3,UFL1
968208,GSTM3,UBC
968209,GSTM3,VCPIP1
968210,GSTM3,WNK1
968211,GSTM3,YWHAE
971016,GDPD3,AIRE
971017,GDPD3,ANXA9
971018,GDPD3,ATP6AP2
971019,GDPD3,CCDC103
971020,GDPD3,CCR1
971021,GDPD3,CUL2
971022,GDPD3,E2F6
971023,GDPD3,ERCC3
971024,GDPD3,GABPA
971025,GDPD3,KDELR2
971026,GDPD3,MBD4
971027,GDPD3,NPPA
971028,GDPD3,NT5C1A
971029,GDPD3,PCGF6
971030,GDPD3,PCP4
971031,GDPD3,PDE4DIP
971032,GDPD3,PEMT
971033,GDPD3,PI4KAP1
971034,GDPD3,PINK1
971035,GDPD3,PLD5
971036,GDPD3,PTDSS1
971037,GDPD3,RIPPLY3
971038,GDPD3,SARAF
971039,GDPD3,SH2D3A
971040,GDPD3,ST6GALNAC6
971041,GDPD3,ST7
971042,GDPD3,STX17
971043,GDPD3,TBC1D22B
971044,GDPD3,UPK1A
971045,GDPD3,ZC3HC1
971046,GDPD3,ZIC1
971304,GLRB,APP
971305,GLRB,ASIC4
971306,GLRB,BTNL8
971307,GLRB,CD3D
971308,GLRB,CHRNA3
971309,GLRB,CHRNA4
971310,GLRB,CHRNB4
971311,GLRB,CLEC2D
971312,GLRB,CLRN2
971313,GLRB,DPM2
971314,GLRB,DUOXA2
971315,GLRB,DYNC1H1
971316,GLRB,DYNC1I1
971317,GLRB,GABRA3
971318,GLRB,GAPDHS
971319,GLRB,GFRA3
971320,GLRB,GLRA3
971321,GLRB,GP9
971322,GLRB,GPHN
971323,GLRB,GPIHBP1
971324,GLRB,GRIA3
971325,GLRB,GLRB
971326,GLRB,GPHN
971327,GLRB,HDLBP
971328,GLRB,HFE
971329,GLRB,HPN
971330,GLRB,HTR3B
971331,GLRB,HYOU1
971332,GLRB,KLRC1
971333,GLRB,MARCH6
971334,GLRB,NRN1
971335,GLRB,OR4N2
971336,GLRB,ORF7A
971337,GLRB,PSCA
971338,GLRB,PFN1
971339,GLRB,RNF133
971340,GLRB,SCN4A
971341,GLRB,SLC22A2
971342,GLRB,SLC6A4
971343,GLRB,TCTN2
971344,GLRB,TMEM194A
971345,GLRB,TMPRSS11B
971346,GLRB,TNIP2
971347,GLRB,TSPAN16
971348,GLRB,TTYH1
971349,GLRB,VMA21
971360,GLYATL3,PPP4C
974995,GPC5,DCPS
974996,GPC5,FXYD6
974997,GPC5,GPC5
974998,GPC5,HSPA5
974999,GPC5,HSPG2
975000,GPC5,MIB1
975001,GPC5,POU2F1
975002,GPC5,PPP2R2D
975003,GPC5,SPCS2
975004,GPC5,SHCBP1
975005,GPC5,THRB
976994,GOLPH3,AARS
976995,GOLPH3,ACADVL
976996,GOLPH3,ACN9
976997,GOLPH3,ADCK3
976998,GOLPH3,ADCK4
976999,GOLPH3,AIMP1
977000,GOLPH3,AMIGO3
977001,GOLPH3,AP1G1
977002,GOLPH3,AP1M1
977003,GOLPH3,ARCN1
977004,GOLPH3,ARHGAP1
977005,GOLPH3,ARL6IP1
977006,GOLPH3,AVPR2
977007,GOLPH3,B4GALT4
977008,GOLPH3,C15ORF48
977009,GOLPH3,C1GALT1
977010,GOLPH3,C3ORF58
977011,GOLPH3,C5AR1
977012,GOLPH3,C5AR2
977013,GOLPH3,CANT1
977014,GOLPH3,CAP2
977015,GOLPH3,CASC4
977016,GOLPH3,CHST6
977017,GOLPH3,CHSY3
977018,GOLPH3,CLPP
977019,GOLPH3,CMAS
977020,GOLPH3,COP1
977021,GOLPH3,COPA
977022,GOLPH3,COPB1
977023,GOLPH3,COPB2
977024,GOLPH3,COPE
977025,GOLPH3,COPG1
977026,GOLPH3,COPG2
977027,GOLPH3,COPZ1
977028,GOLPH3,COQ9
977029,GOLPH3,CUL5
977030,GOLPH3,CXCR4
977031,GOLPH3,DCUN1D1
977032,GOLPH3,DUSP9
977033,GOLPH3,DYNC1I2
977034,GOLPH3,DYNC1LI1
977035,GOLPH3,EBAG9
977036,GOLPH3,ELAVL1
977037,GOLPH3,ENTPD7
977038,GOLPH3,EXT1
977039,GOLPH3,EED
977040,GOLPH3,EIF3E
977041,GOLPH3,FAM20B
977042,GOLPH3,FAM3C
977043,GOLPH3,FAM69A
977044,GOLPH3,FKBP4
977045,GOLPH3,FANCD2
977046,GOLPH3,GALNT2
977047,GOLPH3,GALNT6
977048,GOLPH3,GALNT7
977049,GOLPH3,GCNT1
977050,GOLPH3,GLG1
977051,GOLPH3,GLT8D1
977052,GOLPH3,GMPPA
977053,GOLPH3,GMPPB
977054,GOLPH3,GOLIM4
977055,GOLPH3,GPRC5C
977056,GOLPH3,GOLPH3
977057,GOLPH3,HTRA4
977058,GOLPH3,IMPAD1
977059,GOLPH3,JAK2
977060,GOLPH3,KIF14
977061,GOLPH3,KRE2
977062,GOLPH3,KRTCAP3
977063,GOLPH3,MAN1B1
977064,GOLPH3,MARS
977065,GOLPH3,MDC1
977066,GOLPH3,MGAT2
977067,GOLPH3,MLNR
977068,GOLPH3,MSH2
977069,GOLPH3,MYO18A
977070,GOLPH3,NDUFA4
977071,GOLPH3,NEDD8-MDP1
977072,GOLPH3,NHLRC2
977073,GOLPH3,NME4
977074,GOLPH3,ORF16
977075,GOLPH3,P2RX1
977076,GOLPH3,P2RY12
977077,GOLPH3,P2RY6
977078,GOLPH3,P2RY8
977079,GOLPH3,PFDN4
977080,GOLPH3,PFDN5
977081,GOLPH3,PLEKHA4
977082,GOLPH3,PNKD
977083,GOLPH3,POMGNT1
977084,GOLPH3,PRKAG2
977085,GOLPH3,RAMP1
977086,GOLPH3,RANBP1
977087,GOLPH3,RASSF8
977088,GOLPH3,RB1
977089,GOLPH3,RET2
977090,GOLPH3,RUVBL2
977091,GOLPH3,S100A2
977092,GOLPH3,SEC21
977093,GOLPH3,SEC26
977094,GOLPH3,SEC27
977095,GOLPH3,SEC28
977096,GOLPH3,SEC61B
977097,GOLPH3,SEPT9
977098,GOLPH3,SLC15A3
977099,GOLPH3,SLC39A5
977100,GOLPH3,SNX27
977101,GOLPH3,SRM
977102,GOLPH3,SSBP1
977103,GOLPH3,ST3GAL1
977104,GOLPH3,STAT3
977105,GOLPH3,STEAP1
977106,GOLPH3,TARDBP
977107,GOLPH3,TGOLN2
977108,GOLPH3,TIPRL
977109,GOLPH3,TMEM101
977110,GOLPH3,TMEM106B
977111,GOLPH3,TMEM246
977112,GOLPH3,TMEM79
977113,GOLPH3,TNFRSF10D
977114,GOLPH3,TNFRSF8
977115,GOLPH3,TNFSF14
977116,GOLPH3,TNIP2
977117,GOLPH3,TPST1
977118,GOLPH3,TPST2
977119,GOLPH3,TRIM25
977120,GOLPH3,TRMT1
977121,GOLPH3,TSR3
977122,GOLPH3,TMEM173
977123,GOLPH3,UBLCP1
977124,GOLPH3,UNC93B1
977125,GOLPH3,VAMP3
977126,GOLPH3,VBP1
977127,GOLPH3,VTI1A
977128,GOLPH3,WBSCR16
977129,GOLPH3,XPO1
977130,GOLPH3,VPR
977131,GOLPH3L,AGR2
977132,GOLPH3L,ARCN1
977133,GOLPH3L,ARF1
977134,GOLPH3L,ARL6IP1
977135,GOLPH3L,B4GALT4
977136,GOLPH3L,BCAR1
977137,GOLPH3L,C1GALT1
977138,GOLPH3L,C3ORF58
977139,GOLPH3L,C5AR1
977140,GOLPH3L,C5AR2
977141,GOLPH3L,CANT1
977142,GOLPH3L,CASC4
977143,GOLPH3L,CD80
977144,GOLPH3L,CHST6
977145,GOLPH3L,COP1
977146,GOLPH3L,COPA
977147,GOLPH3L,COPB1
977148,GOLPH3L,COPB2
977149,GOLPH3L,COPE
977150,GOLPH3L,COPG1
977151,GOLPH3L,COPG2
977152,GOLPH3L,COPZ1
977153,GOLPH3L,CSK
977154,GOLPH3L,EBAG9
977155,GOLPH3L,ELAVL1
977156,GOLPH3L,EMC6
977157,GOLPH3L,ENTPD7
977158,GOLPH3L,EXT1
977159,GOLPH3L,FAM20B
977160,GOLPH3L,FAM3C
977161,GOLPH3L,FAM69A
977162,GOLPH3L,GALNT2
977163,GOLPH3L,GALNT6
977164,GOLPH3L,GALNT7
977165,GOLPH3L,GALR3
977166,GOLPH3L,GCNT1
977167,GOLPH3L,GDF5OS
977168,GOLPH3L,GLB1L2
977169,GOLPH3L,GLG1
977170,GOLPH3L,GLT8D1
977171,GOLPH3L,GOLIM4
977172,GOLPH3L,GPRC5C
977173,GOLPH3L,GOLPH3L
977174,GOLPH3L,HTT
977175,GOLPH3L,HYOU1
977176,GOLPH3L,IMPAD1
977177,GOLPH3L,IRF9
977178,GOLPH3L,KRTCAP3
977179,GOLPH3L,LNX1
977180,GOLPH3L,MAN1B1
977181,GOLPH3L,MANEA
977182,GOLPH3L,MAPK1
977183,GOLPH3L,MGAT2
977184,GOLPH3L,MOV10
977185,GOLPH3L,ORF16
977186,GOLPH3L,P2RX1
977187,GOLPH3L,PNKD
977188,GOLPH3L,POMGNT1
977189,GOLPH3L,RET2
977190,GOLPH3L,RWDD2B
977191,GOLPH3L,S1PR1
977192,GOLPH3L,SEC21
977193,GOLPH3L,SEC26
977194,GOLPH3L,SEC27
977195,GOLPH3L,SEC28
977196,GOLPH3L,SEPT9
977197,GOLPH3L,SHMT2
977198,GOLPH3L,SLC39A5
977199,GOLPH3L,TMEM246
977200,GOLPH3L,TNFRSF10D
977201,GOLPH3L,TNFRSF8
977202,GOLPH3L,TPST1
977203,GOLPH3L,TPST2
977204,GOLPH3L,TMEM173
977205,GOLPH3L,VCP
977206,GOLPH3L,VNN2
977207,GOLPH3L,ZDHHC17
979587,GRHL3,EAF1
979588,GRHL3,ENKD1
979589,GRHL3,GRHL1
979590,GRHL3,GRHL2
979591,GRHL3,PRMT1
979592,GRHL3,PRMT5
979593,GRHL3,PRMT6
979594,GRHL3,RIPPLY1
979595,GRHL3,VSIG8
981926,GFI1B,AATF
981927,GFI1B,ACTN1
981928,GFI1B,AES
981929,GFI1B,AGPAT6
981930,GFI1B,AGRN
981931,GFI1B,AJUBA
981932,GFI1B,ANKS3
981933,GFI1B,ASCC3
981934,GFI1B,ATP6AP1
981935,GFI1B,ATXN2
981936,GFI1B,BECN1
981937,GFI1B,BEGAIN
981938,GFI1B,BEND5
981939,GFI1B,BRCA1
981940,GFI1B,BRE
981941,GFI1B,CBFA2T3
981942,GFI1B,CCDC136
981943,GFI1B,CCDC85B
981944,GFI1B,CDC27
981945,GFI1B,CENPB
981946,GFI1B,CENPJ
981947,GFI1B,CENPM
981948,GFI1B,CMAS
981949,GFI1B,CNOT1
981950,GFI1B,COPS5
981951,GFI1B,DCTN2
981952,GFI1B,DNAJA3
981953,GFI1B,DTNA
981954,GFI1B,DZANK1
981955,GFI1B,EFEMP1
981956,GFI1B,EFEMP2
981957,GFI1B,EGFL7
981958,GFI1B,EHMT2
981959,GFI1B,FBLN1
981960,GFI1B,FBLN5
