,g1,g2
1081107,KEAP1,PYHIN1
1081108,KEAP1,PALB2
1081109,KEAP1,PINK1
1081110,KEAP1,PPP2CA
1081111,KEAP1,PRKCI
1081112,KEAP1,RAD51
1081113,KEAP1,RAF1
1081114,KEAP1,RBM45
1081115,KEAP1,RBX1
1081116,KEAP1,RECK
1081117,KEAP1,RELA
1081118,KEAP1,RRAS2
1081119,KEAP1,RNF183
1081120,KEAP1,SASS6
1081121,KEAP1,SESN1
1081122,KEAP1,SESN2
1081123,KEAP1,SGTA
1081124,KEAP1,SHBG
1081125,KEAP1,SLC38A10
1081126,KEAP1,SLK
1081127,KEAP1,SLX4
1081128,KEAP1,SMARCD1
1081129,KEAP1,SMCHD1
1081130,KEAP1,SNRPN
1081131,KEAP1,SOX9
1081132,KEAP1,SP1
1081133,KEAP1,SQSTM1
1081134,KEAP1,SSH3
1081135,KEAP1,STAC2
1081136,KEAP1,STAP2
1081137,KEAP1,STK3
1081138,KEAP1,STK4
1081139,KEAP1,SYNE4
1081140,KEAP1,SESN2
1081141,KEAP1,SLC22A21
1081142,KEAP1,SLC7A5
1081143,KEAP1,SMB
1081144,KEAP1,SQSTM1
1081145,KEAP1,TAF1
1081146,KEAP1,TAX1BP1
1081147,KEAP1,TBC1D7
1081148,KEAP1,TBKBP1
1081149,KEAP1,TERF1
1081150,KEAP1,TET2
1081151,KEAP1,TMCO6
1081152,KEAP1,TMEM160
1081153,KEAP1,TNFRSF6B
1081154,KEAP1,TOLLIP
1081155,KEAP1,TRIM15
1081156,KEAP1,TRIM28
1081157,KEAP1,TRIM37
1081158,KEAP1,TSC22D2
1081159,KEAP1,TSC22D4
1081160,KEAP1,TSPAN5
1081161,KEAP1,TUBG1
1081162,KEAP1,TUSC2
1081163,KEAP1,UBC
1081164,KEAP1,UBE2A
1081165,KEAP1,UBE2D1
1081166,KEAP1,UIMC1
1081167,KEAP1,ULK1
1081168,KEAP1,URI1
1081169,KEAP1,USH1G
1081170,KEAP1,USP11
1081171,KEAP1,USP15
1081172,KEAP1,USP17L2
1081173,KEAP1,UBC
1081174,KEAP1,VCP
1081175,KEAP1,VGLL3
1081176,KEAP1,VWA8
1081177,KEAP1,VCP
1081178,KEAP1,WDR1
1081179,KEAP1,WDR83
1081180,KEAP1,WDYHV1
1081181,KEAP1,XPO1
1081182,KEAP1,YBR139W
1081183,KEAP1,ZC3H18
1081184,KEAP1,ZNF121
1081185,KEAP1,ZNF213
1081186,KEAP1,ZRANB1
1081187,KEAP1,ZSCAN32
1081188,KEAP1,ZBTB16
1081189,KEAP1,CLN3
1081190,KEAP1,CNC
1081191,KEAP1,DM
1081192,KEAP1,KEAP1
1081193,KEAP1,NSP14
1081194,KEAP1,NSP6
1081195,KEAP1,PUG
1081196,KEAP1,REF(2)P
1081197,KEAP1,XPO1
1082682,KLHL38,ADAMTSL4
1082683,KLHL38,ADRA2C
1082684,KLHL38,AGR2
1082685,KLHL38,ASB12
1082686,KLHL38,ATP5S
1082687,KLHL38,BECN1
1082688,KLHL38,BHLHB9
1082689,KLHL38,BLZF1
1082690,KLHL38,C11ORF1
1082691,KLHL38,CCDC33
1082692,KLHL38,CERCAM
1082693,KLHL38,CFP
1082694,KLHL38,CTAG1A
1082695,KLHL38,CTAG1B
1082696,KLHL38,CYSRT1
1082697,KLHL38,ECM1
1082698,KLHL38,ENTHD2
1082699,KLHL38,FAM46B
1082700,KLHL38,FTO
1082701,KLHL38,GOLGA6A
1082702,KLHL38,GSC2
1082703,KLHL38,HDHD3
1082704,KLHL38,HSP90AA1
1082705,KLHL38,IKZF3
1082706,KLHL38,IVNS1ABP
1082707,KLHL38,KLHL20
1082708,KLHL38,KRT27
1082709,KLHL38,KRT31
1082710,KLHL38,KRT34
1082711,KLHL38,KRT35
1082712,KLHL38,KRT38
1082713,KLHL38,KRT39
1082714,KLHL38,KRT40
1082715,KLHL38,KRT85
1082716,KLHL38,KRTAP1-1
1082717,KLHL38,KRTAP1-3
1082718,KLHL38,KRTAP10-3
1082719,KLHL38,KRTAP10-7
1082720,KLHL38,KRTAP10-8
1082721,KLHL38,KRTAP10-9
1082722,KLHL38,KRTAP11-1
1082723,KLHL38,KRTAP13-1
1082724,KLHL38,KRTAP13-2
1082725,KLHL38,KRTAP2-3
1082726,KLHL38,KRTAP2-4
1082727,KLHL38,KRTAP3-3
1082728,KLHL38,KRTAP4-11
1082729,KLHL38,KRTAP5-9
1082730,KLHL38,KRTAP6-2
1082731,KLHL38,KRTAP9-2
1082732,KLHL38,KRTAP9-3
1082733,KLHL38,KRTAP9-8
1082734,KLHL38,KBTBD8
1082735,KLHL38,KLHL17
1082736,KLHL38,KLHL23
1082737,KLHL38,KLHL29
1082738,KLHL38,KLHL38
1082739,KLHL38,KLHL7
1082740,KLHL38,KLHL9
1082741,KLHL38,LHX3
1082742,KLHL38,LHX4
1082743,KLHL38,MAGEA6
1082744,KLHL38,MDFI
1082745,KLHL38,MEOX2
1082746,KLHL38,MGAT5B
1082747,KLHL38,MKRN3
1082748,KLHL38,MORN3
1082749,KLHL38,NBPF19
1082750,KLHL38,NOTCH2NL
1082751,KLHL38,NRAS
1082752,KLHL38,OIP5
1082753,KLHL38,PAX5
1082754,KLHL38,PBX4
1082755,KLHL38,PFDN5
1082756,KLHL38,PLSCR4
1082757,KLHL38,POF1B
1082758,KLHL38,POU2AF1
1082759,KLHL38,RGS20
1082760,KLHL38,RSPO4
1082761,KLHL38,SLC15A2
1082762,KLHL38,SPRY4
1082763,KLHL38,TACC3
1082764,KLHL38,TADA2A
1082765,KLHL38,TCF4
1082766,KLHL38,TEKT1
1082767,KLHL38,TEKT5
1082768,KLHL38,TIMM10B
1082769,KLHL38,TRAF1
1082770,KLHL38,TRIB3
1082771,KLHL38,TRIM42
1082772,KLHL38,TRIM54
1082773,KLHL38,TRIM69
1082774,KLHL38,TXNDC11
1082775,KLHL38,UBE3A
1082776,KLHL38,USHBP1
1082777,KLHL38,WFDC5
1082778,KLHL38,WWOX
1082779,KLHL38,YPEL3
1082780,KLHL38,ZNF341
1083258,KBTBD2,ALOX15B
1083259,KBTBD2,ARL10
1083260,KBTBD2,CUL3
1083261,KBTBD2,DYNC1I2
1083262,KBTBD2,FMR1
1083263,KBTBD2,LMO1
1083264,KBTBD2,M
1083265,KBTBD2,NXF1
1083266,KBTBD2,PIK3R1
1083267,KBTBD2,SNX27
1083268,KBTBD2,UBXN7
1085266,KRT19,ABI2
1085267,KRT19,AGRN
1085268,KRT19,AKAP9
1085269,KRT19,ALMS1
1085270,KRT19,AMOT
1085271,KRT19,AMOTL1
1085272,KRT19,AMOTL2
1085273,KRT19,ANKRD26
1085274,KRT19,APC
1085275,KRT19,ARHGAP32
1085276,KRT19,ARHGEF11
1085277,KRT19,ARL2
1085278,KRT19,ARL4A
1085279,KRT19,ATXN1
1085280,KRT19,BAG3
1085281,KRT19,BCOR
1085282,KRT19,BEX2
1085283,KRT19,BFSP1
1085284,KRT19,BICD1
1085285,KRT19,BIRC6
1085286,KRT19,BIT61
1085287,KRT19,BTF3
1085288,KRT19,C10ORF10
1085289,KRT19,C1ORF109
1085290,KRT19,CALCOCO1
1085291,KRT19,CAMSAP3
1085292,KRT19,CARD9
1085293,KRT19,CCDC101
1085294,KRT19,CCDC138
1085295,KRT19,CCDC14
1085296,KRT19,CCDC146
1085297,KRT19,CCDC18
1085298,KRT19,CCDC22
1085299,KRT19,CCDC77
1085300,KRT19,CCHCR1
1085301,KRT19,CCND1
1085302,KRT19,CDK5RAP2
1085303,KRT19,CDK9
1085304,KRT19,CEP131
1085305,KRT19,CEP152
1085306,KRT19,CEP162
1085307,KRT19,CEP164
1085308,KRT19,CEP192
1085309,KRT19,CEP290
1085310,KRT19,CEP295
1085311,KRT19,CEP350
1085312,KRT19,CEP55
1085313,KRT19,CEP57L1
1085314,KRT19,CEP63
1085315,KRT19,CEP72
1085316,KRT19,CEP85
1085317,KRT19,CHD3
1085318,KRT19,CHD4
1085319,KRT19,CKAP2
1085320,KRT19,CNOT10
1085321,KRT19,CNTROB
1085322,KRT19,COPS4
1085323,KRT19,CRK
1085324,KRT19,CSPP1
1085325,KRT19,CTNNB1
1085326,KRT19,CUL3
1085327,KRT19,CYLD
1085328,KRT19,CTNNB1
1085329,KRT19,DCTN2
1085330,KRT19,DGCR6L
1085331,KRT19,DLG5
1085332,KRT19,DNAJA2
1085333,KRT19,DNMBP
1085334,KRT19,DOT1L
1085335,KRT19,DPP4
1085336,KRT19,DRG1
1085337,KRT19,DSP
1085338,KRT19,DVL2
1085339,KRT19,DYNC1I1
1085340,KRT19,DYNC1I2
1085341,KRT19,DYNLRB1
1085342,KRT19,DYNLT1
1085343,KRT19,DPPA3
1085344,KRT19,E
1085345,KRT19,EED
1085346,KRT19,EIF4A3
1085347,KRT19,EIF4E2
1085348,KRT19,EIF4ENIF1
1085349,KRT19,EMC4
1085350,KRT19,ERC1
1085351,KRT19,ESR1
1085352,KRT19,EXOC4
1085353,KRT19,EXOC8
1085354,KRT19,EED
1085355,KRT19,FAM107A
1085356,KRT19,FAM124B
1085357,KRT19,FAM83H
1085358,KRT19,FANCG
1085359,KRT19,FN1
1085360,KRT19,FANCD2
1085361,KRT19,FKBP7
1085362,KRT19,FSTL1
1085363,KRT19,GAS8
1085364,KRT19,GCC2
1085365,KRT19,GCD7
1085366,KRT19,GFAP
1085367,KRT19,GLYCTK
1085368,KRT19,GRB2
1085369,KRT19,HAUS1
1085370,KRT19,HAUS2
1085371,KRT19,HAUS4
1085372,KRT19,HAUS5
1085373,KRT19,HAUS6
1085374,KRT19,HAUS8
1085375,KRT19,HEXIM1
1085376,KRT19,HGS
1085377,KRT19,HIST1H2AB
1085378,KRT19,HIST1H2BB
1085379,KRT19,HIST1H4A
1085380,KRT19,HOOK1
1085381,KRT19,HOOK3
1085382,KRT19,IFT57
1085383,KRT19,IFT74
1085384,KRT19,IGFBP3
1085385,KRT19,IKZF3
1085386,KRT19,INA
1085387,KRT19,ISG15
1085388,KRT19,ITGA4
1085389,KRT19,KANK2
1085390,KRT19,KDM1A
1085391,KRT19,KIAA0753
1085392,KRT19,KIAA1671
1085393,KRT19,KIF15
1085394,KRT19,KIF1C
1085395,KRT19,KIF7
1085396,KRT19,KIFC3
1085397,KRT19,KLC4
1085398,KRT19,KRT1
1085399,KRT19,KRT15
1085400,KRT19,KRT17
1085401,KRT19,KRT18
1085402,KRT19,KRT2
1085403,KRT19,KRT3
1085404,KRT19,KRT4
1085405,KRT19,KRT5
1085406,KRT19,KRT6A
1085407,KRT19,KRT6B
1085408,KRT19,KRT6C
1085409,KRT19,KRT71
1085410,KRT19,KRT72
1085411,KRT19,KRT74
1085412,KRT19,KRT75
1085413,KRT19,KRT77
1085414,KRT19,KRT78
1085415,KRT19,KRT79
1085416,KRT19,KRT8
1085417,KRT19,KRT80
1085418,KRT19,KRT81
1085419,KRT19,KRT83
1085420,KRT19,KRT85
1085421,KRT19,KRT86
1085422,KRT19,KTN1
1085423,KRT19,KRT19
1085424,KRT19,LARP7
1085425,KRT19,LENG1
1085426,KRT19,LGALS14
1085427,KRT19,LMNB1
1085428,KRT19,LPP
1085429,KRT19,LUC7L2
1085430,KRT19,LUZP1
1085431,KRT19,LZTS2
1085432,KRT19,MAGOH
1085433,KRT19,MCM5
1085434,KRT19,MLLT6
1085435,KRT19,MPHOSPH9
1085436,KRT19,MYO5C
1085437,KRT19,NCKAP5L
1085438,KRT19,NDC80
1085439,KRT19,NEFM
1085440,KRT19,NFKBID
1085441,KRT19,NFX1
1085442,KRT19,NIN
1085443,KRT19,NINL
1085444,KRT19,NR2C2
1085445,KRT19,NUDT19
1085446,KRT19,NUP88
1085447,KRT19,NUPR1
1085448,KRT19,ODF2L
1085449,KRT19,OFD1
1085450,KRT19,ORF10
1085451,KRT19,ORF8
1085452,KRT19,PAN2
1085453,KRT19,PATL1
1085454,KRT19,PAWR
1085455,KRT19,PCDHB12
1085456,KRT19,PCM1
1085457,KRT19,PCNT
1085458,KRT19,PIBF1
1085459,KRT19,PKN1
1085460,KRT19,PLEC
1085461,KRT19,PLEKHA5
1085462,KRT19,PLEKHG1
1085463,KRT19,PNN
1085464,KRT19,POLL
1085465,KRT19,POLR1C
1085466,KRT19,POU5F1
1085467,KRT19,PPP1R13B
1085468,KRT19,PPP1R18
1085469,KRT19,PRPH
1085470,KRT19,PSMA1
1085471,KRT19,PSMC2
1085472,KRT19,PSMC4
1085473,KRT19,PTMA
1085474,KRT19,RAC1
1085475,KRT19,RB1CC1
1085476,KRT19,RCOR3
1085477,KRT19,RGPD6
1085478,KRT19,RNF123
1085479,KRT19,RNF208
1085480,KRT19,RNF31
1085481,KRT19,RUFY3
1085482,KRT19,RAD51B
1085483,KRT19,S
1085484,KRT19,SALL2
1085485,KRT19,SDCCAG3
1085486,KRT19,SFI1
1085487,KRT19,SIRT2
1085488,KRT19,SMARCB1
1085489,KRT19,SMARCE1
1085490,KRT19,SMG7
1085491,KRT19,SNAPIN
1085492,KRT19,SNN1
1085493,KRT19,SNX2
1085494,KRT19,SPAG5
1085495,KRT19,SPG21
1085496,KRT19,SPICE1
1085497,KRT19,SSX2IP
1085498,KRT19,SYK
1085499,KRT19,SYNM
1085500,KRT19,SAE1
1085501,KRT19,TBC1D31
1085502,KRT19,TBC1D7
1085503,KRT19,TBKBP1
1085504,KRT19,TCHP
1085505,KRT19,TEX9
1085506,KRT19,TFCP2
1085507,KRT19,TFPT
1085508,KRT19,THOC7
1085509,KRT19,TNF
1085510,KRT19,TNIP2
1085511,KRT19,TNRC6A
1085512,KRT19,TNRC6B
1085513,KRT19,TP53BP2
1085514,KRT19,TRIM26
1085515,KRT19,TRIM37
1085516,KRT19,TRPM7
1085517,KRT19,TTLL5
1085518,KRT19,TTC23
1085519,KRT19,UBE2A
1085520,KRT19,UBE2I
1085521,KRT19,UCHL5
1085522,KRT19,USHBP1
1085523,KRT19,USP32
1085524,KRT19,USP54
1085525,KRT19,VCAM1
1085526,KRT19,VIM
1085527,KRT19,WDR5
1085528,KRT19,WDR76
1085529,KRT19,YAP1
1085530,KRT19,ZNF638
1085531,KRT19,KRT19
1085532,KRT19,NSP4
1085533,KRT19,NSP8
1085534,KRT19,XPO1
1085535,KRT2,AAR2
1085536,KRT2,ADRB2
1085537,KRT2,AP2M1
1085538,KRT2,ARAF
1085539,KRT2,ARF5
1085540,KRT2,ARFRP1
1085541,KRT2,ARIH2
1085542,KRT2,ARL16
1085543,KRT2,ARL4D
1085544,KRT2,ATXN3
1085545,KRT2,AHI1
1085546,KRT2,BRCA2
1085547,KRT2,C14ORF80
1085548,KRT2,CAND1
1085549,KRT2,CBL
1085550,KRT2,CCDC132
1085551,KRT2,CCP110
1085552,KRT2,CDK9
1085553,KRT2,CEP131
1085554,KRT2,CEP164
1085555,KRT2,CEP350
1085556,KRT2,CEP97
1085557,KRT2,CHD3
1085558,KRT2,CHD4
1085559,KRT2,COPS5
1085560,KRT2,COPS6
1085561,KRT2,CRK
1085562,KRT2,CRY1
1085563,KRT2,CUL1
1085564,KRT2,CUL2
1085565,KRT2,CUL3
1085566,KRT2,CUL4A
1085567,KRT2,CUL4B
1085568,KRT2,CUL5
1085569,KRT2,CYLD
1085570,KRT2,CLUH
1085571,KRT2,COPS6
1085572,KRT2,CUL4A
1085573,KRT2,CUL4B
1085574,KRT2,DCPS
1085575,KRT2,DCUN1D1
1085576,KRT2,DDRGK1
1085577,KRT2,DDX3X
1085578,KRT2,DIRAS2
1085579,KRT2,DPP4
1085580,KRT2,EED
1085581,KRT2,EEF1D
1085582,KRT2,EFTUD2
1085583,KRT2,EGFR
1085584,KRT2,EIF3F
1085585,KRT2,EIF4A3
1085586,KRT2,EMC4
1085587,KRT2,EPS15
1085588,KRT2,EWSR1
1085589,KRT2,EXPH5
1085590,KRT2,EVPL
1085591,KRT2,FAF1
1085592,KRT2,FAM188B
1085593,KRT2,FAM83H
1085594,KRT2,FANCD2
1085595,KRT2,FBP1
1085596,KRT2,FGD5
1085597,KRT2,FGFR1OP
1085598,KRT2,FN1
1085599,KRT2,FANCD2
1085600,KRT2,FBXL16
1085601,KRT2,GRB2
1085602,KRT2,HAUS3
1085603,KRT2,HDAC2
1085604,KRT2,HDAC6
1085605,KRT2,HDGF
1085606,KRT2,HERC2
1085607,KRT2,HEXIM1
1085608,KRT2,HIV2GP4
1085609,KRT2,HNRNPA1
1085610,KRT2,IFFO1
1085611,KRT2,IFT172
1085612,KRT2,INA
1085613,KRT2,INPPL1
1085614,KRT2,INSIG2
1085615,KRT2,IQCB1
1085616,KRT2,IQGAP3
1085617,KRT2,INVS
1085618,KRT2,IQCB1
1085619,KRT2,KAT2A
1085620,KRT2,KDM5C
1085621,KRT2,KIAA0100
1085622,KRT2,KIAA0232
1085623,KRT2,KIAA1429
1085624,KRT2,KRT1
1085625,KRT2,KRT10
1085626,KRT2,KRT13
1085627,KRT2,KRT15
1085628,KRT2,KRT16
1085629,KRT2,KRT17
1085630,KRT2,KRT19
1085631,KRT2,KRT25
1085632,KRT2,KRT27
1085633,KRT2,KRT31
1085634,KRT2,KRT33B
1085635,KRT2,KRT35
1085636,KRT2,KRT36
1085637,KRT2,KRT38
1085638,KRT2,KRT40
1085639,KRT2,KRT5
1085640,KRT2,KRT77
1085641,KRT2,KRT2
1085642,KRT2,LARP7
1085643,KRT2,LASP1
1085644,KRT2,LGR4
1085645,KRT2,LRRC31
1085646,KRT2,LRRC59
1085647,KRT2,MAGOH
1085648,KRT2,MAN2C1
1085649,KRT2,MAP1LC3B
1085650,KRT2,MAP3K6
1085651,KRT2,MCM2
1085652,KRT2,MCM5
1085653,KRT2,MDM2
1085654,KRT2,MEPCE
1085655,KRT2,METTL14
1085656,KRT2,METTL3
1085657,KRT2,MKS1
1085658,KRT2,MPHOSPH9
1085659,KRT2,MTM1
1085660,KRT2,MYC
1085661,KRT2,MYCN
1085662,KRT2,MYO5C
1085663,KRT2,MYO9A
1085664,KRT2,MKS1
1085665,KRT2,NDN
1085666,KRT2,NEDD8
1085667,KRT2,NEURL4
1085668,KRT2,NMRAL1
1085669,KRT2,NPRL3
1085670,KRT2,NR2C2
1085671,KRT2,NR4A1
1085672,KRT2,NUF2
1085673,KRT2,NPHP1
1085674,KRT2,NPHP3
1085675,KRT2,NPHP4
1085676,KRT2,OGT
1085677,KRT2,ORF3B
1085678,KRT2,ORF6
1085679,KRT2,ORF7B
1085680,KRT2,ORF8
1085681,KRT2,ORF9C
1085682,KRT2,PAN2
1085683,KRT2,PCM1
1085684,KRT2,PHB
1085685,KRT2,PHLDB3
1085686,KRT2,PIGR
1085687,KRT2,PIH1D1
1085688,KRT2,PIK3R2
1085689,KRT2,POU5F1
1085690,KRT2,PRPF8
1085691,KRT2,PRSS1
1085692,KRT2,PTMA
1085693,KRT2,RABEP1
1085694,KRT2,RBM45
1085695,KRT2,RC3H1
1085696,KRT2,RC3H2
1085697,KRT2,RIN3
1085698,KRT2,RIPK1
1085699,KRT2,RNF208
1085700,KRT2,RNF31
1085701,KRT2,RNF4
1085702,KRT2,RPS6KB2
1085703,KRT2,RTEL1
1085704,KRT2,SFN
1085705,KRT2,SHC1
1085706,KRT2,SIPA1L2
1085707,KRT2,SIRPA
1085708,KRT2,SIRT2
1085709,KRT2,SNX18
1085710,KRT2,TNF
1085711,KRT2,TRAF6
1085712,KRT2,TRIM31
1085713,KRT2,TRIM37
1085714,KRT2,TRIM7
1085715,KRT2,TTC26
1085716,KRT2,THRB
1085717,KRT2,UBASH3B
1085718,KRT2,UFL1
1085719,KRT2,UHRF1BP1
1085720,KRT2,USP54
1085721,KRT2,VCAM1
1085722,KRT2,VCP
1085723,KRT2,VPS18
1085724,KRT2,WDR5
1085725,KRT2,WTAP
1085726,KRT2,YEATS4
1085727,KRT2,ZNF195
1085728,KRT2,ZNF318
1085729,KRT2,ZNF598
1085730,KRT2,ZNHIT2
1085731,KRT2,ZUFSP
1085732,KRT2,NSP11
1085733,KRT2,NSP12
1085734,KRT2,NSP15
1085735,KRT2,NSP2
1085736,KRT2,NSP8
1086084,KRT33B,ABI2
1086085,KRT33B,AIMP2
1086086,KRT33B,AQP1
1086087,KRT33B,ARFIP1
1086088,KRT33B,ATG9A
1086089,KRT33B,BCL10
1086090,KRT33B,C17ORF70
1086091,KRT33B,C1ORF216
1086092,KRT33B,CCDC101
1086093,KRT33B,CCDC24
1086094,KRT33B,CNNM3
1086095,KRT33B,COX5B
1086096,KRT33B,CUL3
1086097,KRT33B,CYSRT1
1086098,KRT33B,DCAF6
1086099,KRT33B,DES
1086100,KRT33B,DTNB
1086101,KRT33B,DUSP21
1086102,KRT33B,EFHD1
1086103,KRT33B,EPPK1
1086104,KRT33B,EPS15
1086105,KRT33B,FAM103A1
1086106,KRT33B,FASLG
1086107,KRT33B,FRS3
1086108,KRT33B,GAN
1086109,KRT33B,GOLGA6L2
1086110,KRT33B,GRB2
1086111,KRT33B,GSTP1
1086112,KRT33B,HAPLN2
1086113,KRT33B,HDAC4
1086114,KRT33B,HEXIM1
1086115,KRT33B,HGS
1086116,KRT33B,HOXA1
1086117,KRT33B,ICA1
1086118,KRT33B,INCA1
1086119,KRT33B,INPP5K
1086120,KRT33B,KDM1A
1086121,KRT33B,KLC4
1086122,KRT33B,KRT1
1086123,KRT33B,KRT2
1086124,KRT33B,KRT3
1086125,KRT33B,KRT4
1086126,KRT33B,KRT6B
1086127,KRT33B,KRT6C
1086128,KRT33B,KRT71
1086129,KRT33B,KRT72
1086130,KRT33B,KRT75
1086131,KRT33B,KRT78
1086132,KRT33B,KRT79
1086133,KRT33B,KRT8
1086134,KRT33B,KRT80
1086135,KRT33B,KRT82
1086136,KRT33B,KRT83
1086137,KRT33B,KRT85
1086138,KRT33B,KRT86
1086139,KRT33B,KRT33B
1086140,KRT33B,LMO4
1086141,KRT33B,MB21D2
1086142,KRT33B,MOS
1086143,KRT33B,NDN
1086144,KRT33B,NLRP7
1086145,KRT33B,NUP54
1086146,KRT33B,NUPL1
1086147,KRT33B,NPHP1
1086148,KRT33B,NPHP4
1086149,KRT33B,OBSL1
1086150,KRT33B,OTUD4
1086151,KRT33B,PATZ1
1086152,KRT33B,PLEKHJ1
1086153,KRT33B,PPP1R18
1086154,KRT33B,RAB26
1086155,KRT33B,RTP5
1086156,KRT33B,RUNX1T1
1086157,KRT33B,SCNM1
1086158,KRT33B,SHC3
1086159,KRT33B,UBR1
1086160,KRT33B,USP15
1086161,KRT33B,USP2
1086162,KRT33B,VPS37C
1086163,KRT33B,YBEY
1086164,KRT33B,YWHAG
1086165,KRT33B,ZBTB2
1086166,KRT33B,ZER1
1086167,KRT33B,ZNF639
1086168,KRT33B,ZYG11B
1098575,KIF18A,2510003E04RIK
1098576,KIF18A,ANAPC4
1098577,KIF18A,ATG12
1098578,KIF18A,BRCA1
1098579,KIF18A,C18ORF21
1098580,KIF18A,CASC5
1098581,KIF18A,CDC16
1098582,KIF18A,CDC20
1098583,KIF18A,CDC23
1098584,KIF18A,CDC27
1098585,KIF18A,CHMP4B
1098586,KIF18A,CSE1L
1098587,KIF18A,CTBP1
1098588,KIF18A,CDC16
1098589,KIF18A,CDC26
1098590,KIF18A,CPSF6
1098591,KIF18A,EGFR
1098592,KIF18A,ELP3
1098593,KIF18A,EME1
1098594,KIF18A,FBLIM1
1098595,KIF18A,FBXO38
1098596,KIF18A,FOXM1
1098597,KIF18A,GKAP1
1098598,KIF18A,HIST1H2BG
1098599,KIF18A,HMOX2
1098600,KIF18A,HNRNPCL2
1098601,KIF18A,HTT
1098602,KIF18A,ICAM5
1098603,KIF18A,ITM2B
1098604,KIF18A,KIAA1279
1098605,KIF18A,KIAA1429
1098606,KIF18A,KRAS
1098607,KIF18A,KIF18A
1098608,KIF18A,KIF18B
1098609,KIF18A,LYPD4
1098610,KIF18A,MKI67
1098611,KIF18A,MKNK1
1098612,KIF18A,MYC
1098613,KIF18A,NCOR1
1098614,KIF18A,PML
1098615,KIF18A,PNMA2
1098616,KIF18A,PPP1CA
1098617,KIF18A,PPP1CB
1098618,KIF18A,PPP1CC
1098619,KIF18A,PPP1R3A
1098620,KIF18A,PPP1R7
1098621,KIF18A,PSMD5
1098622,KIF18A,PTGES3
1098623,KIF18A,PPP1CB
1098624,KIF18A,RRP7A
1098625,KIF18A,S100P
1098626,KIF18A,SAMD1
1098627,KIF18A,SLC39A10
1098628,KIF18A,TCF3
1098629,KIF18A,TPRN
1098630,KIF18A,TTC3
1098631,KIF18A,VPRBP
1098632,KIF18A,WASL
1098633,KIF18A,ZNF106
1100352,KIF21B,BAG1
1100353,KIF21B,BAG6
1100354,KIF21B,BTD
1100355,KIF21B,CALM1
1100356,KIF21B,CAPG
1100357,KIF21B,CCT2
1100358,KIF21B,CCT3
1100359,KIF21B,CCT4
1100360,KIF21B,CCT5
1100361,KIF21B,CCT6A
1100362,KIF21B,CCT7
1100363,KIF21B,COL4A5
1100364,KIF21B,CPSF1
1100365,KIF21B,CPSF3
1100366,KIF21B,CSTF2
1100367,KIF21B,DMRTB1
1100368,KIF21B,FUBP3
1100369,KIF21B,FMR1
1100370,KIF21B,GAN
1100371,KIF21B,HAUS2
1100372,KIF21B,HTT
1100373,KIF21B,KIAA1429
1100374,KIF21B,KIF21A
1100375,KIF21B,KIF21B
1100376,KIF21B,LDLR
1100377,KIF21B,MED4
1100378,KIF21B,MYCBP2
1100379,KIF21B,NUDT21
1100380,KIF21B,NUPR1
1100381,KIF21B,NDN
1100382,KIF21B,OXNAD1
1100383,KIF21B,P3H1
1100384,KIF21B,PFDN6
1100385,KIF21B,PMF1
1100386,KIF21B,POLE3
1100387,KIF21B,PRPF6
1100388,KIF21B,PTP4A1
1100389,KIF21B,PTP4A2
1100390,KIF21B,PDE4DIP
1100391,KIF21B,QKI
1100392,KIF21B,SYNCRIP
1100393,KIF21B,TAF12
1100394,KIF21B,TAF5
1100395,KIF21B,TBX3
1100396,KIF21B,TCP1
1100397,KIF21B,TICAM1
1100398,KIF21B,TK1
1100399,KIF21B,TMEM248
1100400,KIF21B,TRIM3
1100401,KIF21B,TUBB4B
1100402,KIF21B,TMEM173
1100403,KIF21B,TNK2
1100404,KIF21B,UBC
1100405,KIF21B,UBL4A
1100406,KIF21B,USF1
1100407,KIF21B,WDR75
1100408,KIF21B,WDYHV1
1100409,KIF21B,YWHAB
1100410,KIF21B,YWHAG
1100411,KIF21B,YWHAH
1100412,KIF21B,YWHAQ
1100413,KIF21B,YWHAE
1100414,KIF21B,ZNF281
1100415,KIF21B,REV
1106089,LAD1,1600002H07RIK
1106090,LAD1,ACOX1
1106091,LAD1,AHI1
1106092,LAD1,APP
1106093,LAD1,ARMC8
1106094,LAD1,CDH1
1106095,LAD1,CTNNB1
1106096,LAD1,DNAJB1
1106097,LAD1,EGFR
1106098,LAD1,EPHA4
1106099,LAD1,ESR2
1106100,LAD1,FAM101B
1106101,LAD1,FEM1A
1106102,LAD1,FLNA
1106103,LAD1,FLNB
1106104,LAD1,FLNC
1106105,LAD1,FANCD2
1106106,LAD1,GID4
1106107,LAD1,GOT1
1106108,LAD1,HDAC4
1106109,LAD1,HECTD3
1106110,LAD1,INS
1106111,LAD1,KLHL18
1106112,LAD1,LAD1
1106113,LAD1,METAP2
1106114,LAD1,MKLN1
1106115,LAD1,NCK1
1106116,LAD1,OLA1
1106117,LAD1,PCYT2
1106118,LAD1,POLDIP2
1106119,LAD1,PPP2R2B
1106120,LAD1,PRKD1
1106121,LAD1,RMND5A
1106122,LAD1,RNF2
1106123,LAD1,RPL7A
1106124,LAD1,SFN
1106125,LAD1,TIPARP
1106126,LAD1,TUBB2B
1106127,LAD1,WDR26
1106128,LAD1,ZFP36L2
